# 20MPH-SA (Up to date)
# 3021 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (31 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
23.526,3031.303925,3.599105,-9.665141,31.31914,9.667399,866.580678,0.750883,866.581003,0.000866,31.111653,0.208896,0.575786,1.86723,9.782045,0.031758,0,0.228908,-0.00029,27.218024,4.331,23.314401,0.108067,2.196819,1.704813,3.124245,0.125382,6128505.753632,0,5.236435,0.415013,0.418987,0.332575,0.010804,0.071634,0.315656,0.788398,-0.000392,0,0,0,0,0.197365,0.004558,0.15748,0.019478,0.120763,0.001495,9.218662,259.352816,58273.35439,322.937807,0.01,1.033284
23.536,3031.339433,3.50247,-9.66187,31.306099,9.664158,866.891783,0.751474,866.892109,0.000867,31.109557,0.210309,0.575786,1.86723,9.782045,0.032155,0,0.229582,-0.000327,27.218024,4.331,23.314401,0.108067,2.196272,1.704813,3.120774,0.125809,6149333.754021,0,5.273427,0.415022,0.419092,0.332572,0.010808,0.071642,0.319957,0.801165,-0.000135,0,0,0,0,0.197184,0.004557,0.15748,0.019478,0.11847,0.001496,9.36752,259.352586,58273.076583,322.937667,0.01,1.033674
23.546,3031.373975,3.405868,-9.658683,31.293341,9.661003,867.202868,0.752066,867.203194,0.000867,31.107447,0.211701,0.575786,1.86723,9.782044,0.032527,0,0.23027,-0.000363,27.218024,4.331,23.314401,0.108067,2.195763,1.704813,3.117537,0.126236,6170204.652818,0,5.310566,0.415031,0.419192,0.332568,0.010813,0.07165,0.323986,0.813481,-0.00034,0,0,0,0,0.197027,0.004555,0.15748,0.019478,0.116171,0.001497,9.516378,259.352361,58272.806335,322.937531,0.01,1.034038
23.556,3031.40755,3.309293,-9.657002,31.280869,9.65933,867.513931,0.752657,867.514257,0.000868,31.105326,0.21205,0.575786,1.86723,9.782044,0.032701,0,0.230972,-0.000379,27.218024,4.331,23.314401,0.108067,2.195524,1.704813,3.116025,0.126396,6177988.519186,0,5.324573,0.415034,0.419238,0.332567,0.010814,0.071653,0.32587,0.817208,0.000087,0,0,0,0,0.197729,0.004554,0.15748,0.019478,0.113865,0.001498,9.578203,259.352143,58272.543644,322.937399,0.01,1.034394
23.566,3031.440161,3.212726,-9.656308,31.268693,9.658628,867.824973,0.753249,867.8253,0.000868,31.103208,0.211709,0.575786,1.86723,9.782044,0.03275,0,0.231672,-0.000379,27.218024,4.331,23.314401,0.108067,2.195457,1.704813,3.115598,0.126377,6177056.78021,0,5.323126,0.415034,0.41925,0.332567,0.010814,0.071653,0.326396,0.817788,0.000072,0,0,0,0,0.198989,0.004553,0.15748,0.019478,0.111552,0.001498,9.582005,259.351931,58272.288508,322.93727,0.01,1.034751
23.576,3031.471805,3.116166,-9.655644,31.256814,9.657958,868.135994,0.753842,868.136321,0.000868,31.101092,0.211363,0.575786,1.86723,9.782044,0.032792,0,0.232374,-0.000381,27.218024,4.331,23.314401,0.108067,2.195399,1.704813,3.115228,0.126359,6176160.489147,0,5.32172,0.415034,0.41926,0.332567,0.010814,0.071653,0.326852,0.817595,-0.000038,0,0,0,0,0.200253,0.004551,0.15748,0.019478,0.109231,0.001499,9.585807,259.351725,58272.040927,322.937146,0.01,1.035126
23.586,3031.502484,3.019613,-9.655012,31.245234,9.657317,868.446994,0.754434,868.447321,0.000869,31.098981,0.211012,0.575786,1.86723,9.782044,0.032827,0,0.233074,-0.000382,27.218024,4.331,23.314401,0.108067,2.19535,1.704813,3.114916,0.126342,6175299.809573,0,5.320355,0.415033,0.419268,0.332567,0.010814,0.071652,0.327237,0.818255,0.00048,0,0,0,0,0.201517,0.00455,0.15748,0.019478,0.106904,0.0015,9.589609,259.351526,58271.800901,322.937025,0.01,1.035486
23.596,3031.532197,2.923066,-9.654409,31.233953,9.656707,868.757972,0.755027,868.7583,0.000869,31.096873,0.210657,0.575786,1.86723,9.782044,0.032856,0,0.233775,-0.000384,27.218024,4.331,23.314401,0.108067,2.19531,1.704813,3.114661,0.126325,6174474.752032,0,5.319032,0.415033,0.419275,0.332567,0.010814,0.071652,0.327551,0.817573,-0.000087,0,0,0,0,0.202784,0.004549,0.15748,0.019478,0.10457,0.001501,9.59341,259.351333,58271.568429,322.936908,0.01,1.035846
23.606,3031.560945,2.826523,-9.654492,31.222971,9.656771,869.06893,0.75562,869.069258,0.000869,31.094769,0.209801,0.575786,1.86723,9.782044,0.032804,0,0.234475,-0.000375,27.218024,4.331,23.314401,0.108067,2.195379,1.704813,3.115104,0.126175,6167088.925293,0,5.306121,0.41503,0.419259,0.332568,0.010812,0.071649,0.326988,0.813964,-0.000327,0,0,0,0,0.204488,0.004548,0.15748,0.019478,0.102229,0.001501,9.553523,259.351146,58271.34351,322.936794,0.01,1.036211
23.616,3031.588728,2.729975,-9.655007,31.212295,9.657261,869.379867,0.756213,869.380196,0.00087,31.092677,0.20862,0.575786,1.86723,9.782044,0.032703,0,0.235167,-0.000358,27.218024,4.331,23.314401,0.108067,2.195516,1.704813,3.115973,0.125935,6155339.547037,0,5.285552,0.415025,0.419229,0.33257,0.01081,0.071645,0.325888,0.8089,-0.000394,0,0,0,0,0.206482,0.004547,0.15748,0.019478,0.09988,0.001502,9.484511,259.350965,58271.126145,322.936685,0.01,1.036582
23.626,3031.615545,2.633423,-9.65551,31.201926,9.657739,869.690782,0.756806,869.691112,0.00087,31.090597,0.207447,0.575786,1.86723,9.782044,0.032604,0,0.235852,-0.000342,27.218024,4.331,23.314401,0.108067,2.195651,1.704813,3.116827,0.125695,6143623.608126,0,5.265087,0.41502,0.419199,0.332572,0.010807,0.07164,0.324809,0.803824,-0.000328,0,0,0,0,0.208478,0.004545,0.15748,0.019478,0.097525,0.001503,9.415498,259.350791,58270.916333,322.936579,0.01,1.036938
23.636,3031.641396,2.536865,-9.656001,31.191863,9.658204,870.001678,0.7574,870.002007,0.000871,31.088529,0.206282,0.575786,1.867231,9.782044,0.032506,0,0.236531,-0.000325,27.218024,4.331,23.314401,0.108067,2.195783,1.704813,3.117665,0.125457,6131941.355037,0,5.244729,0.415014,0.41917,0.332574,0.010805,0.071635,0.323751,0.798406,-0.00011,0,0,0,0,0.210479,0.004544,0.15748,0.019478,0.095163,0.001503,9.346485,259.350623,58270.714076,322.936477,0.01,1.037298
23.646,3031.666282,2.440303,-9.656479,31.182107,9.658657,870.312552,0.757994,870.312882,0.000871,31.086472,0.205124,0.575786,1.867231,9.782044,0.032411,0,0.237203,-0.000308,27.218024,4.331,23.314401,0.108067,2.195912,1.704813,3.118486,0.125219,6120292.958932,0,5.224475,0.415009,0.419142,0.332576,0.010802,0.071631,0.322715,0.794176,-0.000344,0,0,0,0,0.212482,0.004543,0.15748,0.019478,0.092795,0.001504,9.277472,259.350461,58270.519373,322.936379,0.01,1.037681
23.656,3031.690202,2.343736,-9.656878,31.172659,9.659033,870.623406,0.758588,870.623736,0.000871,31.084427,0.204028,0.575786,1.867231,9.782043,0.032324,0,0.237868,-0.000292,27.218024,4.331,23.314401,0.108067,2.196029,1.704813,3.119228,0.124996,6109414.768775,0,5.205607,0.415005,0.419116,0.332578,0.0108,0.071627,0.321779,0.789604,-0.000164,0,0,0,0,0.214435,0.004542,0.15748,0.019478,0.090419,0.001505,9.213331,259.350306,58270.332226,322.936285,0.01,1.038038
23.666,3031.713157,2.247165,-9.657224,31.163518,9.659356,870.934239,0.759182,870.93457,0.000872,31.082392,0.202974,0.575786,1.867231,9.782043,0.032244,0,0.238527,-0.000276,27.218024,4.331,23.314401,0.108067,2.196137,1.704813,3.119918,0.124785,6099061.693769,0,5.187689,0.415,0.419092,0.33258,0.010798,0.071623,0.320909,0.784837,0.000239,0,0,0,0,0.216357,0.004541,0.15748,0.019478,0.088037,0.001506,9.152439,259.350156,58270.152634,322.936195,0.01,1.038402
23.676,3031.735145,2.150592,-9.657561,31.154683,9.659672,871.245053,0.759777,871.245384,0.000872,31.080367,0.201927,0.575786,1.867231,9.782043,0.032165,0,0.23918,-0.00026,27.218024,4.331,23.314401,0.108067,2.196244,1.704813,3.120596,0.124574,6088743.179762,0,5.169866,0.414996,0.419068,0.332582,0.010795,0.071619,0.320054,0.780647,0.000373,0,0,0,0,0.218281,0.00454,0.15748,0.019478,0.085649,0.001506,9.091547,259.350014,58269.980597,322.936108,0.01,1.038758
23.686,3031.756169,2.054014,-9.657889,31.146156,9.659978,871.555846,0.760371,871.556177,0.000872,31.078354,0.200886,0.575786,1.867231,9.782043,0.032088,0,0.239827,-0.000244,27.218024,4.331,23.314401,0.108067,2.196349,1.704813,3.121263,0.124364,6078459.375603,0,5.152138,0.414991,0.419045,0.332584,0.010793,0.071615,0.319215,0.776586,-0.000408,0,0,0,0,0.220206,0.004539,0.15748,0.019478,0.083254,0.001507,9.030654,259.349877,58269.816117,322.936025,0.01,1.039126
23.696,3031.776226,1.957434,-9.658209,31.137936,9.660276,871.866619,0.760966,871.866951,0.000873,31.07635,0.199851,0.575786,1.867231,9.782043,0.032012,0,0.240469,-0.000228,27.218024,4.331,23.314401,0.108067,2.196452,1.704813,3.121916,0.124154,6068210.439006,0,5.134505,0.414987,0.419022,0.332585,0.010791,0.071611,0.318392,0.772158,0.000025,0,0,0,0,0.222135,0.004538,0.15748,0.019478,0.080852,0.001508,8.969762,259.349747,58269.659192,322.935946,0.01,1.039486
23.706,3031.795317,1.86085,-9.658682,31.130025,9.660725,872.177372,0.761562,872.177704,0.000873,31.074357,0.19868,0.575786,1.867231,9.782043,0.031921,0,0.241105,-0.000207,27.218024,4.331,23.314401,0.108067,2.196574,1.704813,3.122693,0.123903,6055934.497376,0,5.113427,0.414982,0.418995,0.332587,0.010788,0.071606,0.317414,0.76648,-0.000087,0,0,0,0,0.224217,0.004537,0.15748,0.019478,0.078444,0.001508,8.895231,259.349622,58269.509824,322.935871,0.01,1.039851
23.716,3031.813443,1.76426,-9.659242,31.122423,9.66126,872.488105,0.762157,872.488437,0.000874,31.072377,0.197422,0.575786,1.867231,9.782043,0.031824,0,0.241734,-0.000184,27.218024,4.331,23.314401,0.108067,2.196706,1.704813,3.123528,0.123625,6042318.822501,0,5.09011,0.414976,0.418965,0.33259,0.010786,0.071601,0.316364,0.76181,0.000235,0,0,0,0,0.226404,0.004537,0.15748,0.019478,0.07603,0.001509,8.811606,259.349505,58269.368013,322.9358,0.01,1.040205
23.726,3031.830602,1.667665,-9.659779,31.115132,9.661771,872.798818,0.762753,872.799151,0.000874,31.070409,0.196174,0.575786,1.867231,9.782043,0.031731,0,0.242356,-0.000161,27.218024,4.331,23.314401,0.108067,2.196832,1.704813,3.124326,0.123347,6028738.137542,0,5.066919,0.41497,0.418937,0.332592,0.010783,0.071595,0.31536,0.756393,-0.000256,0,0,0,0,0.228595,0.004536,0.15748,0.019478,0.07361,0.00151,8.727982,259.349393,58269.233759,322.935732,0.01,1.040566
23.736,3031.846796,1.571064,-9.660292,31.108151,9.662259,873.109512,0.763349,873.109845,0.000874,31.068454,0.194936,0.575786,1.867231,9.782043,0.031643,0,0.24297,-0.000137,27.218024,4.331,23.314401,0.108067,2.196951,1.704813,3.125085,0.123071,6015192.675439,0,5.043856,0.414964,0.41891,0.332594,0.01078,0.07159,0.314405,0.751306,-0.000197,0,0,0,0,0.230791,0.004535,0.15748,0.019478,0.071183,0.00151,8.644357,259.349288,58269.107063,322.935668,0.01,1.040926
23.746,3031.862024,1.474459,-9.660781,31.101481,9.662723,873.420186,0.763945,873.42052,0.000875,31.066511,0.193707,0.575786,1.867231,9.782043,0.031559,0,0.243578,-0.000113,27.218024,4.331,23.314401,0.108067,2.197064,1.704813,3.125804,0.122794,6001682.64755,0,5.02092,0.414958,0.418884,0.332596,0.010777,0.071585,0.3135,0.746693,-0.00036,0,0,0,0,0.232993,0.004534,0.15748,0.019478,0.06875,0.001511,8.560733,259.349189,58268.987925,322.935608,0.01,1.041289
23.756,3031.876285,1.377852,-9.660256,31.095119,9.662193,873.730841,0.764541,873.731175,0.000875,31.064577,0.193445,0.575786,1.867231,9.782043,0.031563,0,0.244181,-0.000117,27.218024,4.331,23.314401,0.108067,2.197059,1.704813,3.125771,0.122811,6002511.877218,0,5.022328,0.414959,0.418885,0.332596,0.010777,0.071585,0.313542,0.74631,-0.000092,0,0,0,0,0.234082,0.004533,0.15748,0.019478,0.066311,0.001511,8.571675,259.349096,58268.876345,322.935552,0.01,1.041673
23.766,3031.889581,1.281255,-9.659117,31.089054,9.661062,874.041476,0.765138,874.041811,0.000875,31.062641,0.193817,0.575786,1.867231,9.782043,0.031611,0,0.244787,-0.000139,27.218024,4.331,23.314401,0.108067,2.196995,1.704813,3.125362,0.123024,6012913.4506,0,5.039946,0.414963,0.418901,0.332595,0.010779,0.071589,0.314061,0.747267,-0.000324,0,0,0,0,0.234432,0.004533,0.15748,0.019478,0.063867,0.001512,8.645662,259.34901,58268.772323,322.9355,0.01,1.042029
23.776,3031.90191,1.184669,-9.658042,31.083285,9.659994,874.352092,0.765734,874.352428,0.000876,31.060701,0.194181,0.575786,1.867231,9.782043,0.031644,0,0.245396,-0.00016,27.218024,4.331,23.314401,0.108067,2.196951,1.704813,3.125086,0.123238,6023352.409524,0,5.057615,0.414968,0.418914,0.332593,0.010782,0.071593,0.31442,0.74772,0.000232,0,0,0,0,0.234783,0.004532,0.15748,0.019478,0.061416,0.001513,8.719648,259.34893,58268.675858,322.935451,0.01,1.042393
23.786,3031.913274,1.088094,-9.657032,31.077812,9.658991,874.662689,0.766331,874.663025,0.000876,31.058758,0.194539,0.575786,1.867231,9.782043,0.031662,0,0.246007,-0.000181,27.218024,4.331,23.314401,0.108067,2.196929,1.704813,3.124942,0.123453,6033828.403096,0,5.075335,0.414972,0.418923,0.332591,0.010784,0.071597,0.314617,0.748142,0.000316,0,0,0,0,0.235134,0.004531,0.15748,0.019478,0.058959,0.001513,8.793635,259.348856,58268.58695,322.935407,0.01,1.042745
23.796,3031.923672,0.991528,-9.656086,31.072635,9.658053,874.973266,0.766929,874.973603,0.000877,31.056811,0.194889,0.575786,1.867231,9.782043,0.031666,0,0.24662,-0.000203,27.218024,4.331,23.314401,0.108067,2.196927,1.704813,3.12493,0.123668,6044341.237352,0,5.093104,0.414977,0.418928,0.332589,0.010786,0.071601,0.314652,0.748031,-0.000316,0,0,0,0,0.235486,0.004531,0.15748,0.019478,0.056496,0.001514,8.867621,259.348788,58268.505597,322.935366,0.01,1.043102
23.806,3031.933105,0.89497,-9.655744,31.067755,9.657706,875.283824,0.767526,875.284161,0.000877,31.054862,0.194653,0.575786,1.867232,9.782043,0.031621,0,0.247235,-0.000208,27.218024,4.331,23.314401,0.108067,2.196989,1.704813,3.125324,0.123704,6046082.616925,0,5.095923,0.414977,0.418918,0.332589,0.010786,0.071602,0.314174,0.744912,0.000112,0,0,0,0,0.236525,0.00453,0.15748,0.019478,0.054026,0.001515,8.883394,259.348727,58268.431799,322.935328,0.01,1.043473
23.816,3031.941572,0.798413,-9.655782,31.063181,9.657731,875.594363,0.768124,875.594699,0.000877,31.052919,0.194029,0.575786,1.867232,9.782043,0.03155,0,0.247845,-0.000202,27.218024,4.331,23.314401,0.108067,2.197087,1.704813,3.125947,0.12362,6041988.630613,0,5.088798,0.414976,0.418899,0.33259,0.010785,0.071601,0.313404,0.741954,0.000222,0,0,0,0,0.238016,0.00453,0.15748,0.019478,0.051551,0.001515,8.860359,259.348672,58268.365555,322.935295,0.01,1.043831
23.826,3031.949073,0.701855,-9.655831,31.058913,9.657768,875.904881,0.768722,875.905219,0.000878,31.050982,0.193408,0.575786,1.867232,9.782043,0.031476,0,0.248451,-0.000195,27.218024,4.331,23.314401,0.108067,2.197189,1.704813,3.126596,0.123537,6037930.985701,0,5.081731,0.414974,0.41888,0.33259,0.010785,0.071599,0.312604,0.738179,-0.000229,0,0,0,0,0.239503,0.004529,0.15748,0.019478,0.049069,0.001516,8.837323,259.348623,58268.306866,322.935266,0.01,1.044194
23.836,3031.955609,0.605296,-9.655893,31.054951,9.657817,876.215381,0.76932,876.215719,0.000878,31.049051,0.192789,0.575786,1.867232,9.782043,0.031399,0,0.249054,-0.000189,27.218024,4.331,23.314401,0.108067,2.197295,1.704813,3.12727,0.123455,6033909.844422,0,5.074724,0.414972,0.41886,0.332591,0.010784,0.071597,0.311774,0.734218,0.000266,0,0,0,0,0.240987,0.004529,0.15748,0.019478,0.046582,0.001517,8.814287,259.348581,58268.255731,322.93524,0.01,1.044555
23.846,3031.961179,0.508737,-9.655966,31.051294,9.657878,876.525861,0.769918,876.5262,0.000878,31.047126,0.192173,0.575786,1.867232,9.782043,0.031319,0,0.249653,-0.000182,27.218024,4.331,23.314401,0.108067,2.197405,1.704813,3.127968,0.123373,6029925.272608,0,5.067775,0.414971,0.418839,0.332592,0.010783,0.071596,0.310915,0.729612,0.000048,0,0,0,0,0.242467,0.004528,0.15748,0.019478,0.044088,0.001517,8.791252,259.348544,58268.212151,322.935218,0.01,1.044911
23.856,3031.965783,0.412177,-9.655918,31.047943,9.657821,876.836322,0.770517,876.836661,0.000879,31.045207,0.191726,0.575786,1.867232,9.782043,0.031241,0,0.250248,-0.000181,27.218024,4.331,23.314401,0.108067,2.197514,1.704813,3.128657,0.123346,6028568.323429,0,5.065265,0.41497,0.41882,0.332592,0.010783,0.071595,0.310074,0.726288,0.000213,0,0,0,0,0.243733,0.004528,0.15748,0.019478,0.041589,0.001518,8.785337,259.348514,58268.176126,322.9352,0.01,1.04528
23.866,3031.969422,0.315619,-9.655805,31.044896,9.657702,877.146764,0.771115,877.147103,0.000879,31.043292,0.19139,0.575786,1.867232,9.782043,0.03116,0,0.25084,-0.000183,27.218024,4.331,23.314401,0.108067,2.197626,1.704813,3.129371,0.123354,6028975.133398,0,5.065721,0.41497,0.418801,0.332592,0.010783,0.071596,0.309205,0.722281,0.000006,0,0,0,0,0.244855,0.004528,0.15748,0.019478,0.039083,0.001518,8.790835,259.348491,58268.147655,322.935185,0.01,1.045671
23.876,3031.972096,0.219061,-9.655721,31.042153,9.657611,877.457187,0.771714,877.457527,0.000879,31.04138,0.191055,0.575786,1.867232,9.782043,0.031073,0,0.251429,-0.000185,27.218024,4.331,23.314401,0.108067,2.197747,1.704813,3.130142,0.123363,6029418.443588,0,5.066221,0.41497,0.418781,0.332592,0.010783,0.071596,0.308269,0.719105,-0.000443,0,0,0,0,0.24597,0.004527,0.15748,0.019478,0.036572,0.001519,8.796334,259.348473,58268.126739,322.935175,0.01,1.046031
23.886,3031.973804,0.122504,-9.655665,31.039713,9.657548,877.767591,0.772314,877.767931,0.00088,31.039471,0.190721,0.575786,1.867232,9.782043,0.03098,0,0.252015,-0.000186,27.218024,4.331,23.314401,0.108067,2.197878,1.704813,3.130968,0.123373,6029898.216322,0,5.066764,0.414971,0.418759,0.332592,0.010783,0.071596,0.307266,0.7151,0.00011,0,0,0,0,0.247079,0.004527,0.15748,0.019478,0.034055,0.00152,8.801833,259.348462,58268.113377,322.935168,0.01,1.046394
23.896,3031.974546,0.025948,-9.655636,31.037577,9.657513,878.077975,0.772913,878.078316,0.00088,31.037566,0.190387,0.575786,1.867232,9.782043,0.030881,0,0.252598,-0.000189,27.218024,4.331,23.314401,0.108067,2.198017,1.704813,3.13185,0.123384,6030414.441266,0,5.067352,0.414971,0.418736,0.332592,0.010783,0.071596,0.306197,0.710658,0.000091,0,0,0,0,0.248181,0.004527,0.15748,0.019478,0.031532,0.00152,8.807332,259.348457,58268.10757,322.935165,0.01,1.046751
23.906,3031.974323,-0.070608,-9.655368,31.035743,9.657246,878.388341,0.773513,878.388682,0.000881,31.035663,0.19046,0.575786,1.867232,9.782043,0.030773,0,0.253177,-0.000204,27.218024,4.331,23.314401,0.108067,2.198168,1.704813,3.132815,0.123526,6037382.020279,0,5.078799,0.414974,0.418713,0.33259,0.010784,0.071599,0.305041,0.707069,-0.000323,0,0,0,0,0.248746,0.004526,0.15748,0.019478,0.029003,0.001521,8.855217,259.348459,58268.109317,322.935166,0.01,1.047114
23.916,3031.973134,-0.16716,-9.654981,31.034207,9.656866,878.698688,0.774113,878.699029,0.000881,31.033757,0.190802,0.575786,1.867232,9.782043,0.030651,0,0.253756,-0.000227,27.218024,4.331,23.314401,0.108067,2.198342,1.704813,3.133915,0.123757,6048661.49233,0,5.097505,0.414979,0.41869,0.332589,0.010787,0.071603,0.303732,0.703172,-0.00028,0,0,0,0,0.248952,0.004526,0.15748,0.019478,0.026468,0.001522,8.931359,259.348467,58268.118618,322.935171,0.01,1.047471
23.926,3031.970979,-0.263708,-9.654663,31.032968,9.656555,879.009015,0.774713,879.009356,0.000881,31.031847,0.191143,0.575786,1.867232,9.782043,0.030514,0,0.254333,-0.000252,27.218024,4.331,23.314401,0.108067,2.198536,1.704813,3.135147,0.123988,6059976.116099,0,5.116264,0.414983,0.418663,0.332587,0.010789,0.071607,0.302263,0.698796,0.000169,0,0,0,0,0.249153,0.004526,0.15748,0.019478,0.023928,0.001522,9.007502,259.348481,58268.135474,322.935179,0.01,1.047833
# Event APOGEE occurred at t=23.936 seconds
23.936,3031.96786,-0.360253,-9.654415,31.032025,9.656314,879.319323,0.775313,879.319665,0.000882,31.029934,0.191483,0.575786,1.867232,9.782043,0.030362,0,0.254909,-0.000276,27.218024,4.331,23.314401,0.108067,2.198751,1.704813,3.136513,0.124221,6071325.628826,0,5.135073,0.414988,0.418633,0.332585,0.010792,0.071612,0.300637,0.693503,0.000364,0,0,0,0,0.249348,0.004526,0.15748,0.019478,0.021382,0.001523,9.083644,259.348501,58268.159882,322.935192,0.01,1.048198
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=23.937 seconds
23.946,3031.963774,-0.456796,-9.654238,31.03138,9.656143,879.629612,0.775914,879.629955,0.000882,31.028018,0.191822,0.575786,1.867232,9.782043,0.030196,0,0.255482,-0.000301,27.218024,4.331,23.314401,0.108067,2.198987,1.704813,3.138011,0.124453,6082709.837266,0,5.153935,0.414993,0.418599,0.332583,0.010794,0.071616,0.298855,0.68789,-0.000168,0,0,0,0,0.249534,0.004526,0.15748,0.019478,0.01883,0.001523,9.159786,259.348527,58268.191845,322.935208,0.01,1.048553
23.947,3031.963313,-0.466322,-9.525281,40.167575,24.823351,879.660629,0.775974,879.660971,0.000882,31.005095,22.923084,0.575786,1.867232,9.782043,NaN,NaN,NaN,NaN,27.218024,4.331,NaN,NaN,NaN,NaN,NaN,0.124453,6079257.277958,0,623.963105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004526,NaN,NaN,NaN,NaN,9.159786,259.348527,58268.191845,322.935208,0.001,1.04877
24.001953,3031.923312,-0.989474,-9.519946,38.926317,24.805238,881.329872,0.779225,881.330216,0.000884,29.746352,22.905686,0.575786,1.867233,9.782043,NaN,NaN,NaN,NaN,27.218024,4.331,NaN,NaN,NaN,NaN,NaN,0.124406,5891396.417814,0,623.491309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004522,NaN,NaN,NaN,NaN,9.167401,259.34853,58268.195456,322.935209,0.054953,1.048884
24.04464,3031.87266,-1.383774,-9.237112,38.151606,23.537987,882.579913,0.781686,882.580259,0.000886,28.822199,21.649771,0.575786,1.867233,9.782043,NaN,NaN,NaN,NaN,27.218024,4.331,NaN,NaN,NaN,NaN,NaN,0.120963,5774166.664803,0,589.456645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00434,NaN,NaN,NaN,NaN,9.304318,259.34879,58268.508412,322.935367,0.042687,1.048987
24.101435,3031.779502,-1.896701,-9.031185,37.246639,22.792527,884.183117,0.784878,884.183465,0.000888,27.633652,20.926943,0.575786,1.867233,9.782043,NaN,NaN,NaN,NaN,27.218024,4.331,NaN,NaN,NaN,NaN,NaN,0.118946,5637227.398932,0,569.964844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004207,NaN,NaN,NaN,NaN,9.564678,259.34912,58268.904711,322.935567,0.056795,1.049089
24.126304,3031.729608,-2.115771,-8.808819,35.827829,20.629328,884.864578,0.786247,884.864927,0.000889,27.169738,18.654058,0.575786,1.867233,9.782043,NaN,NaN,NaN,NaN,27.218024,4.331,NaN,NaN,NaN,NaN,NaN,0.112341,5422537.769673,0,508.428458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004037,NaN,NaN,NaN,NaN,8.595578,259.349725,58269.633558,322.935933,0.024869,1.049196
24.223419,3031.483099,-2.960917,-8.702593,34.334717,20.373268,887.416277,0.79144,887.41663,0.000892,25.38079,18.421046,0.575786,1.867234,9.782043,NaN,NaN,NaN,NaN,27.218024,4.331,NaN,NaN,NaN,NaN,NaN,0.111656,5196578.690287,0,502.257108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003971,NaN,NaN,NaN,NaN,8.826032,259.35005,58270.023919,322.93613,0.097114,1.049303
24.27853,3031.30725,-3.420608,-8.341067,33.48969,18.66395,888.789698,0.794282,888.790053,0.000894,24.460623,16.696396,0.575786,1.867234,9.782044,NaN,NaN,NaN,NaN,27.218024,4.331,NaN,NaN,NaN,NaN,NaN,0.106406,5068795.586291,0,456.149523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00372,NaN,NaN,NaN,NaN,8.853934,259.351652,58271.952566,322.937101,0.055112,1.049404
24.327324,3031.130618,-3.81936,-8.172204,32.508176,17.592869,889.964674,0.79674,889.965031,0.000895,23.700436,15.579606,0.575786,1.867234,9.782045,NaN,NaN,NaN,NaN,27.218024,4.331,NaN,NaN,NaN,NaN,NaN,0.102867,4920317.189566,0,426.323757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003592,NaN,NaN,NaN,NaN,8.582607,259.352795,58273.328374,322.937794,0.048794,1.049511
24.374687,3030.940702,-4.200279,-8.042595,31.504116,16.631489,891.070861,0.799078,891.07122,0.000897,23.01095,14.557578,0.575786,1.867234,9.782045,NaN,NaN,NaN,NaN,27.218024,4.331,NaN,NaN,NaN,NaN,NaN,0.099524,4768421.932991,0,399.069206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003488,NaN,NaN,NaN,NaN,8.211924,259.353943,58274.710316,322.938489,0.047363,1.049636
